Key,Key Description,columnType,Source,Parent
CDCP,,STRING,,ManifestColumn
ILO,,STRING,,ManifestColumn
LC,,STRING,,ManifestColumn
LG,,STRING,,ManifestColumn
LLFS,,STRING,,ManifestColumn
Other,,STRING,,ManifestColumn
