Key,Key Description,columnType,Source,Parent
bulk cell,,STRING,,ManifestColumn
bulk nuclei,,STRING,,ManifestColumn
mitochondria,,STRING,,ManifestColumn
Not applicable,,STRING,,ManifestColumn
Not collected,,STRING,,ManifestColumn
Not specified,,STRING,,ManifestColumn
single cell,,STRING,,ManifestColumn
single nucleus,,STRING,,ManifestColumn
sorted cells,,STRING,,ManifestColumn
sorted nuclei,,STRING,,ManifestColumn
Unknown,,STRING,,ManifestColumn
