Key,Key Description,columnType,Source,Parent
Amphibian,,STRING,,ManifestColumn
Bird,,STRING,,ManifestColumn
Fish,,STRING,,ManifestColumn
Invertebrate,,STRING,,ManifestColumn
Mammal,,STRING,,ManifestColumn
Not applicable,,STRING,,ManifestColumn
Not collected,,STRING,,ManifestColumn
Not specified,,STRING,,ManifestColumn
Reptile,,STRING,,ManifestColumn
Unknown,,STRING,,ManifestColumn
