Key,Key Description,columnType,Source,Parent
Apache_2.0,,STRING_LIST,,
 BSD_3_Clause,,STRING_LIST,,
 CC0,,STRING_LIST,,
 CC_BY,,STRING_LIST,,
 CC_BY_NC,,STRING_LIST,,
 CC_BY_NC_ND,,STRING_LIST,,
 CC_BY_NC_SA,,STRING_LIST,,
 CC_BY_ND,,STRING_LIST,,
 CC_BY_SA,,STRING_LIST,,
 GPL_3.0,,STRING_LIST,,
 MIT,,STRING_LIST,,
