Attribute,Description,Valid Values,DependsOn,DependsOn Component,Required,Parent,Validation Rules,Properties,Source,module,multivalue,columnType,Ontology,Notes,UsedIn
GSR,This data use modifier indicates that use is limited to within a specific geographic region.,,geographicalRestriction,,FALSE,,,DUO:0000022,,DUO,,STRING,,,"DUO_template, study_folder_template"
