Attribute,Description,Valid Values,DependsOn,DependsOn Component,Required,Parent,Validation Rules,Properties,Source,module,multivalue,columnType,Ontology,Notes,UsedIn
publicationMoratorium,End date of the publication moratorium associated with the access requirement.,,,,FALSE,,,,,DUO,,STRING,,,"DUO_template, study_folder_template"
