Attribute,Description,Valid Values,DependsOn,DependsOn Component,Required,Parent,Validation Rules,Properties,Source,module,multivalue,columnType,Ontology,Notes,UsedIn
PS,This data use modifier indicates that use is limited to use within an approved project.,,,,FALSE,,,DUO:0000027,,DUO,,STRING,,,"DUO_template, study_folder_template"
