Attribute,Description,Valid Values,DependsOn,DependsOn Component,Required,Parent,Validation Rules,Properties,Source,module,multivalue,columnType,Ontology,Notes,UsedIn
NMDS,This data use modifier indicates that use does not allow methods development research.,,,,FALSE,,,DUO:0000015,,DUO,,STRING,,,"DUO_template, study_folder_template"
