Attribute,Description,Valid Values,DependsOn,DependsOn Component,Required,Parent,Validation Rules,Properties,Source,module,multivalue,columnType,Ontology,Notes,UsedIn
dataRestriction,Indicates the restriction level of files/folders.,"Controlled, Registered, Open",,,TRUE,,,dataset,SageBionetworks,dataset,FALSE,STRING,Sage Bionetworks,,dataset_template
