Attribute,Description,Valid Values,DependsOn,DependsOn Component,Required,Parent,Validation Rules,Properties,Source,module,multivalue,columnType,Ontology,Notes,UsedIn
contributor,"Institution or person responsible for collecting managing distributing or otherwise contributing to the development of the resource. Expects properly formatted name of the organization or person (e.g. "NF-OSI" or "Robert Allaway") not an id. See https://datacite-metadata-schema.readthedocs.io/en/4.5/properties/contributor/.",,,,FALSE,,,dataset,SageBionetworks,dataset,FALSE,ARRAY,Sage Bionetworks,,dataset_template
