Attribute,Description,Valid Values,DependsOn,DependsOn Component,Required,Parent,Validation Rules,Properties,Source,module,multivalue,columnType,Ontology,Notes,UsedIn
transcriptType,The type of transcript reported,"lincRNA,mRNA,total RNA minus rRNA,Not applicable,Not collected,Not specified,Other,snRNA,Unknown",,,True,ManifestColumn,,ManifestColumn,,ManifestColumn,False,STRING,ImmPort, ,"RNAseq,Whole_Genome_Sequencing,scRNAseq,assay_RNAseq_annotation_template,assay_scRNAseq_annotation_template,assay_whole_genome_sequencing_annotation_template"
