Attribute,Description,Valid Values,DependsOn,DependsOn Component,Required,Parent,Validation Rules,Properties,Source,module,multivalue,columnType,Ontology,Notes,UsedIn
resultType,The category or presentation type of the reported result.,"Final Result, Intermediate Result, Negative Result, Positive Result, Available, Not available, Tabular, Graphical, Descriptive/summary statistics, Other, Not applicable",,,FALSE,ManifestColumn,,ManifestColumn,http://edamontology.org/, analysisResults,FALSE,STRING,EDAM,,analysis_results_metadata_template
